filename,latitude,longitude,date,scores
770.jpg,41.764952,-72.6860436,2018-03,0
11343.jpg,41.7550049485,-72.7256367884,2011-10,1
7460.jpg,41.78738,-72.6988026,2018-10,0
64.jpg,41.7689818704,-72.683605016,2018-09,0
10650.jpg,41.758239564899995,-72.6446302711,2018-07,0
5981.jpg,41.784915906900004,-72.6907936308,2018-10,1
4447.jpg,41.7782003766,-72.6957363903,2015-08,1
5216.jpg,41.7535373679,-72.6760456567,2018-07,1
11034.jpg,41.798509798400005,-72.6664495692,2011-06,1
8284.jpg,41.7456170709,-72.698347449,2011-06,0
6152.jpg,41.7617432274,-72.6613811655,2018-09,0
503.jpg,41.771038434699996,-72.6849699376,2018-09,1
6678.jpg,41.7554268,-72.66366629999997,2018-02,0
2222.jpg,41.7611845781,-72.68199706,2018-07,0
8136.jpg,41.7645537,-72.652411,2018-09,0
1975.jpg,41.773532529,-72.6874483272,2018-09,0
332.jpg,41.7673219939,-72.68659242470001,2018-09,0
2624.jpg,41.768032,-72.6733558,2019-06,1
7409.jpg,41.7769837173,-72.7117752959,2011-06,1
4490.jpg,41.780901752300004,-72.6872127239,2018-10,1
2562.jpg,41.7741706096,-72.6768267055,2018-07,0
5463.jpg,41.7821604989,-72.6940942394,2011-06,1
3796.jpg,41.7581885934,-72.69352323,2018-07,1
2511.jpg,41.7767772186,-72.6839250406,2011-06,1
3133.jpg,41.7669268788,-72.6712621506,2018-07,0
6379.jpg,41.7688901932,-72.7102816559,2018-10,1
875.jpg,41.7680428975,-72.6889032795,2018-09,0
8262.jpg,41.7436124378,-72.6899394954,2018-09,1
11494.jpg,41.801283592800004,-72.68835835029999,2018-09,1
3213.jpg,41.7590481009,-72.67936103470001,2018-07,1
1564.jpg,41.771849,-72.67957259999999,2018-10,0
3519.jpg,41.7794927488,-72.6812615976,2018-10,1
3111.jpg,41.769790155,-72.6716652779,2018-09,0
2160.jpg,41.7650063316,-72.67611058109999,2018-07,0
8132.jpg,41.76570820000001,-72.65218440000002,2015-07,0
486.jpg,41.7695582942,-72.6850306126,2018-09,0
1249.jpg,41.7636311463,-72.6853032904,2015-07,1
3822.jpg,41.7608482198,-72.6968912087,2018-07,1
4443.jpg,41.778066127399995,-72.6963271094,2018-10,0
8256.jpg,41.7435461691,-72.6875879993,2017-07,0
9016.jpg,41.7946879948,-72.6777798064,2011-06,1
7731.jpg,41.745172048600004,-72.6775934529,2018-09,1
9138.jpg,41.763791,-72.64873840000001,2018-09,0
1120.jpg,41.7685035,-72.6791462,2018-07,1
4725.jpg,41.7538648,-72.6790802,2017-07,1
4731.jpg,41.7537298,-72.680825,2017-07,1
9290.jpg,41.743760849000004,-72.70266728760001,2018-09,1
6003.jpg,41.7867874904,-72.683688977,2018-10,1
3711.jpg,41.7576121671,-72.6771786679,2011-06,0
3148.jpg,41.765147447,-72.6720092329,2018-07,0
8366.jpg,41.7652810979,-72.7177296025,2018-08,1
3841.jpg,41.7633684592,-72.69907887689999,2018-07,0
1289.jpg,41.764117480100005,-72.6879004738,2018-09,0
2834.jpg,41.7635984036,-72.6949707874,2018-10,0
1160.jpg,41.7660961209,-72.679818993,2018-07,1
10151.jpg,41.7584572966,-72.646483758,2018-07,0
9751.jpg,41.7391706419,-72.6855573712,2018-08,0
9717.jpg,41.7415127244,-72.6694293893,2018-09,0
1.jpg,41.7694646314,-72.6849587375,2018-09,0
9774.jpg,41.7400634838,-72.6962348938,2018-09,0
7099.jpg,41.774867738000005,-72.65754585260001,2016-10,0
11279.jpg,41.7369702055,-72.7011244672,2011-06,1
741.jpg,41.7651133,-72.68399090000003,2018-09,0
3676.jpg,41.761404,-72.6725674,2017-07,0
4270.jpg,41.7553624653,-72.6893037416,2017-07,1
1324.jpg,41.7654538457,-72.6896566381,2018-10,0
6115.jpg,41.7703809327,-72.6602906418,2018-08,0
4000.jpg,41.7809810408,-72.6845129729,2018-09,0
1655.jpg,41.765841697,-72.6777981214,2018-09,0
4943.jpg,41.7789382778,-72.697667967,2018-10,0
7853.jpg,41.7617413971,-72.71426589970001,2017-07,1
2957.jpg,41.7752761717,-72.691053698,2011-06,0
7361.jpg,41.7642052217,-72.7133408164,2011-06,1
9966.jpg,41.7946787719,-72.701041546,2011-06,1
10691.jpg,41.7441102852,-72.6560147399,2018-07,0
9217.jpg,41.7428276358,-72.6697449472,2018-09,0
534.jpg,41.7705994241,-72.6835130739,2011-06,0
3174.jpg,41.7620982037,-72.674003231,2008-07,0
2538.jpg,41.7756332684,-72.6798139097,2018-10,0
7120.jpg,41.7694167,-72.6560128,2017-07,0
3333.jpg,41.7629123686,-72.6970087349,2017-07,1
4508.jpg,41.782781322199995,-72.682889441,2018-07,1
4106.jpg,41.7711129,-72.6681476,2018-07,0
600.jpg,41.7688701294,-72.68128235100001,2018-09,0
3771.jpg,41.7568573162,-72.6893377574,2018-07,1
3284.jpg,41.7587384926,-72.6905717731,2011-06,0
7180.jpg,41.7541462232,-72.6626337086,2018-08,0
9852.jpg,41.7596601817,-72.7221162954,2015-07,1
2647.jpg,41.7658415936,-72.6737811686,2018-09,0
6892.jpg,41.7722868,-72.7118438,2018-09,1
8795.jpg,41.7460029959,-72.70364007810001,2016-11,1
7004.jpg,41.7894681139,-72.68368301640001,2011-06,1
9230.jpg,41.7413113923,-72.6758732037,2011-06,1
3173.jpg,41.762384819,-72.67375573359999,2018-07,0
806.jpg,41.765955019,-72.6875121501,2015-07,0
9320.jpg,41.7500406979,-72.7133535996,2018-10,0
2011.jpg,41.7749016714,-72.6838308262,2011-06,0
2693.jpg,41.7614383608,-72.6773208452,2018-07,0
3117.jpg,41.7694001718,-72.6715300473,2018-10,0
1806.jpg,41.7637126,-72.6900647,2018-09,1
4434.jpg,41.7768009,-72.6978332,2017-07,1
3146.jpg,41.765348757800005,-72.6719455212,2018-07,0
9618.jpg,41.7703069,-72.64656049999998,2011-07,1
9174.jpg,41.7521802596,-72.6551608916,2018-07,0
752.jpg,41.7651318063,-72.685210235,2018-09,0
394.jpg,41.7681102109,-72.6869166078,2018-09,1
6064.jpg,41.781032722199996,-72.6668469071,2018-09,1
10130.jpg,41.766112485,-72.6444353994,2018-08,0
525.jpg,41.770770274899995,-72.6835095645,2011-06,0
151.jpg,41.7677128,-72.6836398,2018-10,0
9248.jpg,41.7404976414,-72.6840518369,2018-09,0
6818.jpg,41.7546820093,-72.7054300735,2018-09,0
10274.jpg,41.7389631191,-72.69726332180001,2011-06,1
1870.jpg,41.7678751175,-72.6927390039,2018-09,1
2327.jpg,41.763996,-72.6930993,2011-06,0
8723.jpg,41.743495502100004,-72.6728543805,2018-09,0
8821.jpg,41.7516615405,-72.712116169,2018-09,0
4316.jpg,41.7587872,-72.6979702,2018-09,0
10242.jpg,41.7377283905,-72.6809439716,2011-06,0
4963.jpg,41.7811885821,-72.693589983,2018-10,0
8138.jpg,41.7637373042,-72.6525354425,2018-09,0
4517.jpg,41.7823450645,-72.6808090176,2018-07,1
8771.jpg,41.7428653296,-72.6941583618,2017-07,0
9205.jpg,41.7446438538,-72.6652539974,2017-07,0
1536.jpg,41.773166395,-72.6819827063,2010-09,0
8767.jpg,41.7425436,-72.69218409999998,2018-07,0
9658.jpg,41.756274,-72.6495922,2018-09,0
1287.jpg,41.764117480100005,-72.6879004738,2018-09,0
3338.jpg,41.7634305,-72.6970288,2017-07,0
6655.jpg,41.7603298769,-72.6600509318,2018-09,0
3102.jpg,41.7708036032,-72.6719764452,2008-07,0
6736.jpg,41.7480024048,-72.6801716754,2018-09,0
3927.jpg,41.7753423,-72.69743270000002,2018-08,0
5666.jpg,41.7593793091,-72.6648010825,2011-06,0
5079.jpg,41.776764702399994,-72.667409301,2018-08,0
887.jpg,41.7680458271,-72.6888371007,2018-09,0
1260.jpg,41.763505942600005,-72.6858087726,2018-07,1
10113.jpg,41.7725299983,-72.64480128310001,2018-09,0
8450.jpg,41.7879911696,-72.7042165574,2018-10,0
1329.jpg,41.7656058644,-72.6897905495,2018-10,0
8297.jpg,41.7475911854,-72.7029612275,2016-11,1
2892.jpg,41.769670465,-72.696453375,2011-06,1
11258.jpg,41.734844527199996,-72.6894860174,2016-09,0
3455.jpg,41.776456676900004,-72.6918238596,2018-07,1
4637.jpg,41.7657533519,-72.6658822129,2018-09,0
874.jpg,41.7680428975,-72.6889032795,2018-09,0
11238.jpg,41.735043286999996,-72.67831683109999,2011-06,0
7288.jpg,41.748775540100006,-72.6982888163,2016-12,1
8355.jpg,41.7614529108,-72.716759448,2018-08,1
3028.jpg,41.777589249,-72.68050480550001,2011-06,1
6756.jpg,41.7477843205,-72.6871460475,2018-08,0
217.jpg,41.7665843,-72.6842839,2011-06,0
7733.jpg,41.745061601399996,-72.67836277720001,2018-09,1
5136.jpg,41.7657674385,-72.6639598199,2018-10,0
3878.jpg,41.7684155474,-72.7001547572,2011-06,1
11289.jpg,41.7386329633,-72.7059923667,2011-06,0
6293.jpg,41.7518078167,-72.6978944512,2011-06,1
9511.jpg,41.7964944343,-72.6791966082,2011-06,1
152.jpg,41.7677128,-72.6836398,2018-10,0
2357.jpg,41.7664002609,-72.6948066298,2018-09,0
4240.jpg,41.7550687926,-72.6826586646,2018-09,0
3283.jpg,41.7587384926,-72.6905717731,2011-06,0
720.jpg,41.7652564,-72.6837179,2015-07,0
4393.jpg,41.7712037,-72.701903,2017-07,1
7069.jpg,41.782090213400004,-72.6630528896,2011-06,0
3718.jpg,41.7574856601,-72.6788988132,2018-07,1
11325.jpg,41.7481400166,-72.720974304,2011-10,1
8108.jpg,41.7732820118,-72.6530713545,2017-07,1
4311.jpg,41.7586593812,-72.6970865979,2018-07,0
6286.jpg,41.7509963695,-72.69596176489999,2011-06,1
10028.jpg,41.796498749099996,-72.67077056560001,2018-07,1
5083.jpg,41.7758681,-72.6668245,2017-07,1
10960.jpg,41.7963204708,-72.7055273751,2011-07,0
55.jpg,41.7691449027,-72.6835611591,2011-06,0
4315.jpg,41.7587594,-72.6978352,2018-09,0
10707.jpg,41.7405548,-72.6633301,2016-08,0
10801.jpg,41.7424760776,-72.7104150927,2018-09,0
11379.jpg,41.7697180665,-72.7294723456,2018-09,1
6402.jpg,41.7741509269,-72.7084874008,2011-06,1
10188.jpg,41.7467175309,-72.65645362779999,2018-09,0
3271.jpg,41.7580852643,-72.6885854353,2018-07,0
10478.jpg,41.7972826654,-72.6960694403,2018-10,0
6605.jpg,41.773237647600006,-72.6586959521,2018-09,1
8926.jpg,41.7835893086,-72.7128863752,2011-06,1
11237.jpg,41.7351149912,-72.6777887355,2011-06,0
7384.jpg,41.7704215709,-72.7137425167,2011-06,1
557.jpg,41.770115716199996,-72.6824261464,2018-10,0
10428.jpg,41.786842586700004,-72.716824414,2018-08,0
6225.jpg,41.750030032,-72.6771811419,2015-07,1
1226.jpg,41.76401170000001,-72.68303470000002,2017-07,0
10909.jpg,41.7807798062,-72.7237329334,2018-08,1
10250.jpg,41.737718445300004,-72.6845248979,2011-06,1
5286.jpg,41.7532735638,-72.6942295063,2011-06,1
7964.jpg,41.788889491199996,-72.6984605,2018-10,0
1155.jpg,41.7663475,-72.6796812,2018-07,0
6272.jpg,41.749864,-72.6918359,2015-07,1
6270.jpg,41.7498997,-72.6917247,2015-07,1
1590.jpg,41.7704367384,-72.6780785337,2018-10,0
7224.jpg,41.7474319859,-72.6756577186,2016-09,1
9813.jpg,41.7477513046,-72.7128751523,2018-07,0
3346.jpg,41.764354978200004,-72.6970580669,2011-06,1
4203.jpg,41.7571573911,-72.675395853,2018-09,1
7675.jpg,41.7544286297,-72.65982732319999,2018-09,0
528.jpg,41.7706803534,-72.6835114116,2011-06,0
9007.jpg,41.7953713144,-72.6816185193,2011-06,1
4170.jpg,41.7609832225,-72.67032553899999,2018-07,0
10123.jpg,41.7687192181,-72.6441274214,2018-09,0
3094.jpg,41.7717867,-72.67268370000002,2011-06,0
8282.jpg,41.7454389221,-72.6978850528,2011-06,1
9206.jpg,41.7445765613,-72.6657398824,2017-07,0
592.jpg,41.7691308708,-72.68127475770001,2018-09,1
3127.jpg,41.7677155023,-72.6711239741,2018-09,0
3050.jpg,41.776432622600005,-72.6769083234,2011-06,0
3973.jpg,41.778978239000004,-72.690349515,2015-08,1
11332.jpg,41.7504546403,-72.72313356869998,2011-10,1
760.jpg,41.7651318063,-72.685210235,2018-09,0
9529.jpg,41.795217713,-72.6716783604,2018-10,0
6511.jpg,41.7885263625,-72.68112371,2011-06,0
3740.jpg,41.756215041,-72.6830550688,2018-09,0
8756.jpg,41.7419162558,-72.6876082075,2018-09,1
2099.jpg,41.7703406479,-72.6758502066,2011-06,0
8803.jpg,41.747398161599996,-72.7063683539,2011-06,0
7505.jpg,41.7910211762,-72.6826584454,2011-06,1
7961.jpg,41.7886548,-72.699637,2011-06,1
2400.jpg,41.7703815242,-72.69420961510001,2018-08,0
9630.jpg,41.7662702705,-72.64637143350001,2017-07,0
9541.jpg,41.793135493200005,-72.6659249034,2010-09,0
11187.jpg,41.7447385555,-72.6533484951,2011-06,0
3374.jpg,41.767882752,-72.6985133907,2011-06,1
2183.jpg,41.7632229856,-72.6777912991,2018-07,0
4293.jpg,41.7568385036,-72.6940681899,2011-06,0
2135.jpg,41.767100672,-72.6754334534,2018-07,0
8717.jpg,41.7438612789,-72.6709247928,2016-09,1
1097.jpg,41.7694805836,-72.6796002617,2018-09,1
4466.jpg,41.7800304818,-72.692465238,2015-08,1
10725.jpg,41.7375810247,-72.67183314409999,2018-08,0
6669.jpg,41.7570890393,-72.662407112,2017-07,0
5190.jpg,41.7565341675,-72.6705446949,2015-07,0
1599.jpg,41.7698886,-72.6775943,2018-09,0
1738.jpg,41.762263333,-72.6842242916,2018-07,0
8560.jpg,41.7870034925,-72.6611186952,2018-09,0
3971.jpg,41.7788131463,-72.6904452383,2015-08,1
11111.jpg,41.7738659056,-72.64110349229999,2010-08,0
2155.jpg,41.7654079929,-72.6759991064,2010-08,0
5853.jpg,41.7631156634,-72.7072745464,2011-06,1
1546.jpg,41.7728564475,-72.6809110718,2015-08,0
1007.jpg,41.7722760221,-72.6846335873,2011-06,0
4055.jpg,41.7782517902,-72.67391886899999,2017-07,0
3263.jpg,41.7580516091,-72.6872422966,2018-09,0
6347.jpg,41.7615496704,-72.7086932878,2018-07,0
10740.jpg,41.7364751143,-72.6797476792,2018-09,0
11146.jpg,41.7593194692,-72.6421237375,2018-07,0
2948.jpg,41.7749313352,-72.6923147893,2018-07,1
10385.jpg,41.7718174685,-72.72498501689999,2018-07,1
10105.jpg,41.7756274528,-72.645799204,2011-07,0
10625.jpg,41.7681376021,-72.64244391060001,2011-08,1
8622.jpg,41.7690024849,-72.6496382774,2018-09,0
10043.jpg,41.7943089741,-72.6644297046,2018-10,0
9153.jpg,41.75858529999999,-72.65050129999999,2018-07,0
7828.jpg,41.7550677558,-72.7112699635,2011-06,1
10134.jpg,41.7644508924,-72.6446307309,2018-08,0
2088.jpg,41.7713401,-72.67650440000001,2018-09,0
1917.jpg,41.7709428827,-72.6916590504,2011-06,0
4242.jpg,41.7554044412,-72.6832609719,2017-07,1
7146.jpg,41.7625210836,-72.65708633130002,2018-09,1
3304.jpg,41.7600723861,-72.69299537020001,2018-09,0
7024.jpg,41.7888538752,-72.67686165939999,2011-06,1
4050.jpg,41.7785796626,-72.6750609526,2011-06,0
6252.jpg,41.7490564115,-72.68568069,2018-07,1
6277.jpg,41.7502677306,-72.6930975574,2018-09,1
6888.jpg,41.7712791552,-72.7118462151,2018-09,1
4002.jpg,41.7810503707,-72.68448978939999,2018-09,0
4282.jpg,41.7560703153,-72.6917996064,2018-07,1
4378.jpg,41.7684745979,-72.7021047791,2018-10,1
7694.jpg,41.750341781399996,-72.6649810959,2018-09,0
822.jpg,41.766151669,-72.6880409646,2018-10,0
9956.jpg,41.7926394529,-72.705215263,2011-06,1
7516.jpg,41.7906878103,-72.6788184279,2018-10,0
7385.jpg,41.7706513367,-72.7136595591,2011-06,1
8117.jpg,41.7705018026,-72.6518743608,2018-09,0
2717.jpg,41.7599450942,-72.6801500632,2018-09,1
1107.jpg,41.7685404792,-72.6794242898,2018-07,1
8962.jpg,41.7913265151,-72.7010488319,2018-07,1
5504.jpg,41.785462850900004,-72.6841238753,2015-12,1
2120.jpg,41.7684153214,-72.6754266367,2018-07,0
11226.jpg,41.7359472,-72.6717218,2011-06,1
7453.jpg,41.7860629746,-72.701334684,2011-06,1
319.jpg,41.7671449872,-72.6864472627,2018-09,0
5974.jpg,41.7842439785,-72.6924512689,2018-10,1
7630.jpg,41.7664574498,-72.6542848306,2018-10,0
5962.jpg,41.783450498,-72.69562308100001,2018-10,0
3203.jpg,41.7596267478,-72.67768418989999,2017-07,0
9390.jpg,41.773163127800004,-72.7206471713,2018-09,1
8890.jpg,41.7728336,-72.71922020000002,2018-07,1
264.jpg,41.7665570519,-72.6853697888,2018-10,0
1888.jpg,41.7687918,-72.692454,2018-03,0
2119.jpg,41.768503427199995,-72.6754166698,2018-07,0
3007.jpg,41.7780709037,-72.6834508294,2011-06,0
8041.jpg,41.7894834149,-72.66920876260001,2018-10,0
6808.jpg,41.752923461900004,-72.7030348979,2011-06,0
10543.jpg,41.7955105232,-72.6629501181,2016-10,0
2449.jpg,41.773825484,-72.69088879579998,2011-06,1
33.jpg,41.7691648906,-72.6847287204,2018-09,1
2165.jpg,41.76417360000001,-72.6768766,2016-09,1
7818.jpg,41.7527132959,-72.708374619,2018-07,0
10319.jpg,41.7482811648,-72.71601407189999,2011-10,1
3237.jpg,41.7579306954,-72.6827568866,2018-09,0
10805.jpg,41.743446660500005,-72.7119220737,2016-11,0
2075.jpg,41.7722247631,-72.6771969991,2018-09,1
6898.jpg,41.7738681004,-72.7109442769,2018-10,1
3162.jpg,41.7633888492,-72.67251230689999,2018-07,0
4758.jpg,41.753584488899996,-72.6870956099,2018-08,0
4283.jpg,41.7560837997,-72.6920458426,2018-07,0
8873.jpg,41.7672865177,-72.7197361654,2018-07,1
3042.jpg,41.7766874124,-72.6782381646,2011-06,1
8336.jpg,41.7564186,-72.71404840000002,2018-08,0
3503.jpg,41.7797103935,-72.6839245588,2011-06,1
758.jpg,41.7651318063,-72.685210235,2018-09,0
3010.jpg,41.7780709037,-72.6834508294,2011-06,0
5682.jpg,41.7566708773,-72.6674982925,2011-06,0
1608.jpg,41.7691371058,-72.6774988401,2018-09,0
841.jpg,41.7668943339,-72.6880123979,2018-07,0
15.jpg,41.7693366,-72.6848605,2018-09,0
7843.jpg,41.758924677399996,-72.71316306840001,2011-06,1
4718.jpg,41.7545425852,-72.6772853394,2018-09,0
620.jpg,41.7680131081,-72.6811723109,2019-04,0
4081.jpg,41.774834077600005,-72.670768137,2018-09,0
5451.jpg,41.7812264895,-72.6971909576,2018-09,0
2955.jpg,41.775327937,-72.6912846749,2011-06,1
7517.jpg,41.7906007503,-72.6784545892,2018-10,0
1512.jpg,41.7738052329,-72.6837281915,2018-10,0
6826.jpg,41.7561533057,-72.7067662913,2018-09,1
2497.jpg,41.7753422357,-72.6852458506,2011-06,1
3507.jpg,41.7797103935,-72.6839245588,2011-06,1
3153.jpg,41.7644914,-72.6722103,2018-07,1
8798.jpg,41.7465289254,-72.7046929783,2016-11,0
3027.jpg,41.777589249,-72.68050480550001,2011-06,1
3875.jpg,41.7680135952,-72.7002859296,2011-06,0
9651.jpg,41.7588683,-72.64847590000002,2018-07,0
2525.jpg,41.7765300927,-72.6812265104,2018-10,0
1292.jpg,41.7642343558,-72.687904359,2018-09,0
7470.jpg,41.788247284099995,-72.6956682035,2011-06,0
2698.jpg,41.7612578773,-72.67841774770001,2011-07,0
1724.jpg,41.7628343,-72.6824015,2018-07,1
2925.jpg,41.7731669901,-72.6946079427,2011-06,1
403.jpg,41.7685934116,-72.6867424754,2018-07,0
1079.jpg,41.7704657225,-72.6800126646,2011-06,0
11268.jpg,41.7354834688,-72.69549351399999,2011-06,0
9686.jpg,41.747610208400005,-72.6569263361,2018-09,0
3388.jpg,41.7696349697,-72.69830795109999,2011-06,1
2344.jpg,41.765248357800004,-72.693923754,2018-09,0
1701.jpg,41.7633409499,-72.6808306009,2018-07,0
393.jpg,41.7681102109,-72.6869166078,2018-09,1
1269.jpg,41.7636328674,-72.6864621617,2018-07,1
8346.jpg,41.7592461,-72.7152245,2018-09,1
3008.jpg,41.7780709037,-72.6834508294,2011-06,0
8516.jpg,41.7936007408,-72.6779556173,2018-10,1
8146.jpg,41.7616646,-72.6535015,2018-07,0
1650.jpg,41.7660405887,-72.6777945907,2018-09,0
8913.jpg,41.7802240749,-72.71595184659999,2011-06,1
1981.jpg,41.7736725291,-72.6869910237,2018-10,0
2613.jpg,41.7694168889,-72.6734909771,2018-10,0
10799.jpg,41.7418254293,-72.7100452209,2018-09,0
291.jpg,41.766669819099995,-72.685990128,2017-07,1
2168.jpg,41.76417360000001,-72.6768766,2016-09,1
2931.jpg,41.773406664899994,-72.6939212592,2011-07,1
3950.jpg,41.7774036,-72.6940589,2018-10,1
5077.jpg,41.7770443156,-72.6674829829,2018-07,0
5866.jpg,41.7660504,-72.7080656,2018-08,0
5544.jpg,41.7827856663,-72.6732591614,2011-06,0
9742.jpg,41.739507077199995,-72.6812092795,2011-06,1
4324.jpg,41.7603906,-72.69938909999998,2018-10,0
8243.jpg,41.7435003031,-72.6821921624,2015-07,1
1899.jpg,41.7698057638,-72.6923663282,2018-07,0
1757.jpg,41.7622549922,-72.6854245197,2018-07,1
587.jpg,41.76937363,-72.681267688,2018-09,0
259.jpg,41.7665917,-72.6852887,2018-10,0
7603.jpg,41.7745052417,-72.655099953,2018-09,0
10735.jpg,41.736838217,-72.67710907109999,2018-09,1
8529.jpg,41.7922647405,-72.6726056462,2018-09,0
3922.jpg,41.7740574978,-72.6979370861,2011-07,0
9512.jpg,41.7966833526,-72.6790310765,2011-06,0
68.jpg,41.7689818704,-72.683605016,2018-09,0
1526.jpg,41.7732870399,-72.68261656140001,2018-10,0
7108.jpg,41.772540305999996,-72.6563155293,2011-07,0
1248.jpg,41.763352101399995,-72.68501420609999,2018-07,0
6907.jpg,41.7761918948,-72.70983563909999,2011-07,1
11107.jpg,41.7753907776,-72.6415738452,2016-10,1
7956.jpg,41.7875544,-72.7011735,2018-07,1
6366.jpg,41.766050104099996,-72.7100210518,2010-09,0
4828.jpg,41.7599123055,-72.7006210545,2018-09,0
1780.jpg,41.7625948234,-72.6879240458,2018-09,1
4698.jpg,41.7565438312,-72.6732685274,2018-07,1
3229.jpg,41.7581996973,-72.6813568515,2018-09,0
7393.jpg,41.772784078,-72.7128895072,2011-06,1
8324.jpg,41.7532968728,-72.7114178108,2018-07,0
10756.jpg,41.736015482,-72.6880646108,2018-08,1
9829.jpg,41.7521879352,-72.71746954449999,2017-07,0
8864.jpg,41.7643785,-72.7193315,2017-06,1
3543.jpg,41.777569895,-72.677099658,2011-06,0
5413.jpg,41.7752490189,-72.70364909109999,2011-06,1
413.jpg,41.7686404681,-72.6866937077,2018-07,0
3639.jpg,41.7659574027,-72.669514588,2018-10,0
1378.jpg,41.767963572199996,-72.6908049126,2018-09,1
1785.jpg,41.7626931426,-72.687921771,2018-09,0
4999.jpg,41.7825432666,-72.68530560159999,2015-12,0
1112.jpg,41.768521793699996,-72.6792837748,2018-07,1
2111.jpg,41.7692751,-72.6753855,2018-07,1
2725.jpg,41.7594818926,-72.6814226572,2018-09,0
2115.jpg,41.7688706925,-72.6753698623,2018-07,0
8067.jpg,41.7843738,-72.6604422,2018-07,0
4313.jpg,41.7586741375,-72.6974177346,2018-09,0
2664.jpg,41.7642673831,-72.6747554901,2018-07,0
2946.jpg,41.774826044899996,-72.6923465307,2018-07,1
3828.jpg,41.7614428658,-72.6978134281,2018-10,0
5253.jpg,41.7523328366,-72.685822524,2018-07,1
9747.jpg,41.7392657244,-72.6835497849,2016-09,1
3753.jpg,41.7561786069,-72.6855728349,2018-09,1
2153.jpg,41.7654079929,-72.6759991064,2010-08,0
7310.jpg,41.7521094406,-72.7045705459,2011-06,0
8245.jpg,41.743393155700005,-72.6827345959,2018-09,0
7900.jpg,41.7751947558,-72.7147336263,2018-09,1
2419.jpg,41.7717639483,-72.69326297399999,2018-09,0
2608.jpg,41.769789001999996,-72.6736769498,2018-09,0
2749.jpg,41.7593648355,-72.6847892655,2018-09,0
5537.jpg,41.783535779299996,-72.6745523717,2017-07,0
6622.jpg,41.7684219578,-72.6581071291,2018-10,0
110.jpg,41.768343298699996,-72.6833316429,2018-10,0
985.jpg,41.7707489389,-72.68566694260001,2018-09,1
4254.jpg,41.7553506508,-72.6858820934,2017-07,1
11299.jpg,41.7407961081,-72.71075780449999,2018-07,0
8175.jpg,41.7534163148,-72.6586074464,2017-07,0
8781.jpg,41.7438519489,-72.6982651559,2015-07,1
10980.jpg,41.7988331979,-72.6954949762,2018-10,0
9126.jpg,41.7675171195,-72.6482375212,2016-10,1
3638.jpg,41.7662564,-72.6697142,2017-04,0
1791.jpg,41.7629356635,-72.6891615676,2018-07,1
4756.jpg,41.753400376799995,-72.68639529810001,2015-07,1
8125.jpg,41.7679679,-72.652175,2018-09,1
3604.jpg,41.7710645,-72.6700456,2011-10,0
2775.jpg,41.7596237593,-72.6886000277,2011-06,0
2279.jpg,41.7615796247,-72.68842969229999,2018-07,0
6352.jpg,41.7626431361,-72.7086552855,2018-07,1
5400.jpg,41.7729882606,-72.7052588107,2010-09,0
2697.jpg,41.7615354011,-72.6776690946,2018-07,0
4141.jpg,41.7654200233,-72.6679586739,2017-08,0
1883.jpg,41.768483,-72.6926572,2018-03,0
975.jpg,41.7707946545,-72.6859988721,2018-10,1
1153.jpg,41.7665031804,-72.6795060997,2018-07,0
5347.jpg,41.762175913,-72.7048017983,2018-10,0
810.jpg,41.7659283,-72.6876575,2015-07,0
5942.jpg,41.7809975073,-72.7003940799,2018-10,1
8317.jpg,41.7516341342,-72.7095321337,2018-07,0
4572.jpg,41.7769338506,-72.66971803060001,2018-09,1
9318.jpg,41.750028866,-72.71271330270001,2018-10,0
437.jpg,41.7689858,-72.68594759999998,2018-10,0
7010.jpg,41.789613568600004,-72.6816121163,2018-10,1
7894.jpg,41.7735750796,-72.7153826426,2018-09,1
2706.jpg,41.7607649641,-72.6788493022,2018-09,0
6772.jpg,41.748667,-72.6922098,2014-10,0
2200.jpg,41.7619908,-72.6793365,2018-07,0
777.jpg,41.76523396,-72.686531909,2018-09,0
1148.jpg,41.7665031804,-72.6795060997,2018-07,0
5819.jpg,41.756782813,-72.702930849,2018-09,0
10327.jpg,41.7507198566,-72.7184559717,2018-09,0
10990.jpg,41.7994760145,-72.6903147285,2017-07,1
3121.jpg,41.7685456525,-72.6713905009,2018-09,0
10053.jpg,41.791697206,-72.6601052357,2017-07,0
6175.jpg,41.7568134549,-72.6645528018,2018-07,0
1878.jpg,41.7683902,-72.6927094,2018-03,0
8778.jpg,41.7435499739,-72.6969967747,2015-07,1
5336.jpg,41.760520949699995,-72.7039569962,2011-06,1
5776.jpg,41.75166420000001,-72.69196140000003,2015-07,0
6113.jpg,41.7707830308,-72.6600772818,2018-09,0
6683.jpg,41.7545435567,-72.66491845979999,2017-07,1
247.jpg,41.766657404499995,-72.684870387,2017-07,0
8757.jpg,41.7418863199,-72.6879918042,2018-09,1
7681.jpg,41.7530588858,-72.6613966154,2018-08,0
1586.jpg,41.770818189699995,-72.6781360834,2018-10,0
10381.jpg,41.7702692587,-72.7250359616,2018-07,1
4058.jpg,41.7777520381,-72.6732975133,2017-07,0
7875.jpg,41.767936860300004,-72.7163192582,2018-09,1
3179.jpg,41.7616701109,-72.674617795,2018-09,0
3408.jpg,41.7720017959,-72.6970825768,2018-08,0
8276.jpg,41.7446525214,-72.6955999091,2018-09,1
1156.jpg,41.7663475,-72.6796812,2018-07,0
